"안녕하세요 제작진입니다. 해당 영상은 1/20에 촬영한 영상입니다. 
아무쪼록 오해 없으시길 바라며, 신종코로나 예방에 더욱 유의하시길 바라겠습니다!",6개월 전,25930
메세나폴리스 경비원 해주세요,6개월 전,4399
Wa!,6개월 전,63
메세나폴리스 경비원 해주세요33,6개월 전,1204
ㅋㅋㅋㅋㅋㅋㅋ아직도 메세나 폴리스 포기를 못했니???,6개월 전,1047
메세나폴리스 경비원 해주세요,6개월 전,678
요리해쥬,6개월 전,14
iosa ke 뇌절,6개월 전,35
카페 바리스타,6개월 전,44
네ㅋㅋ,6개월 전,4
코로나 조심하세요!!,6개월 전,18
그레서 업로드 날짜가?,6개월 전,5
메세나 폴리스경비원이 뭔지 몰라도해주세요,6개월 전,282
워크맨-Workman 화장품얼바안해요????,6개월 전,45
사랑해,6개월 전,5
마트 판매원해주세요!,6개월 전,17
에뛰드 알바 해주세용 !!,6개월 전(수정됨),129
ㅎ,6개월 전,2
아넝,6개월 전,0
제작진분들도 코로나 조심하세요,6개월 전,46
메세나폴리스경호원해주세여 444,6개월 전,27
메세나폴리스 경비원 해주세요,6개월 전,17
네~,6개월 전,3
생각해보니 카페알바를 않한거같아요,6개월 전,13
아쿠아리움 알바욥!,6개월 전,2
동물원 직원 해주세요,6개월 전,9
메세나 폴리스 경비원,6개월 전,12
메시나폴리스 경비원해주세요,6개월 전,16
백화점 주차 알바 해주세요,6개월 전,8
코로나 조심!!,6개월 전,0
메세나 폴리스 경비원 에 취업좀시켜주세요,6개월 전,11
워크맨이 따로 공지한 이유) 2월 1일 오후 4시경에 코로나 확진자가 송현아를 방문해 지금 난리났다,6개월 전,145
파리바케트 or 뚜레주르 알바해주세요~~,6개월 전,4
상하차 해주세요,6개월 전,6
마스크 공장 가주세요 !!!!!!!!!!!!!!!!!,6개월 전,10
"형..괜찮은거맞지..?
송현아라늬..ㄷㄷ이엇따구",6개월 전,0
"워크맨-Workman 인력 소장아, 일할 때 꼭 마스크 착용하고 해 
소장부터 건강챙기자",6개월 전,4
@김건우 Wls,6개월 전,0
@웃어주세요 하나도 뇌절 아닌데?,6개월 전,0
"여기 좋아유 누른사람 코로나바이러스 무사히 잘 넘어감

👇14",6개월 전,11
1 / 20 = 20분의 1,6개월 전,2
진짜 재미있어요 일주일에 2개 올라가면 안되요? 너무 기대하고 았어서,6개월 전,0
999번째 좋아요 눌렀습니다,6개월 전,0
